Taxon_name,year,Distribution,Mass,Feeding,HomeRange,MinimumArea,MinimumAreaLo,File,NVA,NVA_Lo
Arctotherium_tarijense,17000,2086466.5992879868,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,92.71679078190812,70.53391188825826
Arctotherium_tarijense,16000,1971248.850572586,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,87.59683347913905,66.63892572426751
Arctotherium_tarijense,15000,1484119.6628990173,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,65.95016298237489,50.17131142682729
Arctotherium_tarijense,14000,1478759.4421081543,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,65.71196963205675,49.990106829019034
Arctotherium_tarijense,13000,1544086.4921035767,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,68.61492260954117,52.19851619913278
Arctotherium_tarijense,12000,1519522.9783315659,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,67.52338816175981,51.368135920506575
Arctotherium_tarijense,11000,1426748.0685663223,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,63.400728397424324,48.231839699394826
Arctotherium_tarijense,10000,1620505.3306074142,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,72.01076391549574,54.78188830941344
Arctotherium_tarijense,9000,1412060.419470787,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,62.74804999426486,47.7353173263534
Arctotherium_tarijense,8000,1869432.6485509872,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,83.07240375461505,63.19698468162668
Arctotherium_tarijense,7000,1903223.8916378021,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,84.57399290855118,64.33931236772214
Arctotherium_tarijense,6000,2107866.131058693,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,93.66772664193695,71.2573323776541
Arctotherium_tarijense,5000,2292612.1939315796,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,101.87732945322185,77.50275347609183
Arctotherium_tarijense,4000,2353882.2980880737,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,104.60000300582124,79.57401602562572
Arctotherium_tarijense,3000,2399598.7940158844,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,106.63151733232291,81.11948207656204
Arctotherium_tarijense,2000,2472648.787129402,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,109.87765648951678,83.58896890154406
Arctotherium_tarijense,1000,2641884.9875631332,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,117.39804401630198,89.31007234684719
Arctotherium_tarijense,0,2398764.021381378,267,Omnivore,5.805896339206886,22503.65421076589,29581.041848259087,PaleoNicheModeling/PredictedTSS/Arctotherium_tarijense_TSS.rds,106.59442235091731,81.09126222417183
Arctotherium_wingei,21000,5720557.483798027,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,432.0875075897852,328.7087692675187
Arctotherium_wingei,20000,6041799.182229042,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,456.3516680675173,347.16762815106915
Arctotherium_wingei,19000,5418377.731280327,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,409.26314187380893,311.3452282439418
Arctotherium_wingei,18000,5154911.31641674,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,389.36288794673163,296.2061930680141
Arctotherium_wingei,17000,4335447.491113663,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,327.4668082660298,249.11900860434372
Arctotherium_wingei,16000,4280882.697016716,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,323.34539773038273,245.9836627287465
Arctotherium_wingei,15000,4278993.077242851,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,323.20267019015716,245.8750833478016
Arctotherium_wingei,14000,5190239.343443871,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,392.0312990569164,298.2361756907964
Arctotherium_wingei,13000,5910850.46510601,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,446.4607955495814,339.64318813546174
Arctotherium_wingei,12000,4461945.908033371,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,337.0215388732644,256.3877300633509
Arctotherium_wingei,11000,5529232.009242058,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,417.6362329240799,317.71502233831865
Arctotherium_wingei,10000,7912268.506500244,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,597.6327286348703,454.64660572890233
Arctotherium_wingei,9000,5360034.216136932,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,404.8563154213635,307.9927534000402
Arctotherium_wingei,8000,5081959.84896183,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,383.85268761452875,292.0143311469899
Arctotherium_wingei,7000,6709360.797591209,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,506.774207367471,385.52636462341854
Arctotherium_wingei,6000,8117953.211175919,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,613.1685905931436,466.4654479173748
Arctotherium_wingei,5000,8283870.780603409,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,625.7007448879523,475.99923202859725
Arctotherium_wingei,4000,7772148.899546623,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,587.0491566832686,446.59519750821374
Arctotherium_wingei,3000,7569898.406085014,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,571.7726889830244,434.9736884196668
Arctotherium_wingei,2000,7573211.505961418,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,572.022935409539,435.16406234492104
Arctotherium_wingei,1000,8000158.9071445465,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,604.2713026310275,459.696873208609
Arctotherium_wingei,0,9195937.943712234,150,Omnivore,3.4157248190680907,13239.34939870792,17403.117953151923,PaleoNicheModeling/PredictedTSS/Arctotherium_wingei_TSS.rds,694.591378078571,528.4074939023633
Blastocerus_dichotomus,21000,1265851.1667938232,83,Herbivore,2.4571345866398633,9523.85365781611,12519.100718930104,PaleoNicheModeling/PredictedTSS/Blastocerus_dichotomus_TSS.rds,132.91375658160757,101.11358596865769
